Phylostratum	GeneID	unfertilized	Zygote	Quadrant	Globular	Heart	Torpedo	Bent	Mature
2	BniB000002	7.021338788106724	12.084450443630814	5.236641004997001	15.925311137287085	9.592655242102678	13.424134244526165	8.941406834212389	0.9320277097543828
1	BniB000005	19.19041878474646	0.9233857969088544	1.2455247344850282	1.888729541154847	7.127079487045867	15.07896320296313	13.466865318926263	3.9461501727369677
1	BniB000014	12.043503114494548	16.125493654907718	7.329351091830028	12.209749385308365	11.471781559126725	14.53321306344024	14.35230366246269	4.389963144223651
1	BniB000016	1317.2059167655368	151.26841852242046	371.4620296577927	422.4029070412102	559.1835034835224	425.475230973521	167.25551686610737	76.38583573890274
1	BniB000018	0.11309096357799767	0.5859825996017287	0.7863191751725249	0.04981840792317635	0.21928092544724448	10.01663317910834	7.045618496190664	0.192678206263708
1	BniB000022	83.16802858775544	4.737653912229132	5.049062884176429	2.5511663995192473	0.8760901473204684	0.38504182095195844	0.19372128637555555	0.04681811841584411
1	BniB000024	64.21837629054365	6.263914103552348	3.2533862509539198	13.252916752617136	24.306090524532042	25.85308894094626	17.590823056237024	6.272232059940862
2	BniB000025	15.393954223105897	6.835997728398614	5.314309536107019	14.78897828294774	15.314864162728187	4.981981860899335	0.6360866337536106	1.6795089360167157
1	BniB000027	4.575777071753386	27.569361520213306	28.844114371346844	29.170964050896732	17.20960435908609	14.658587120649077	6.184997660093333	1.9243507057056934
1	BniB000028	10.83101554824214	18.588163783487488	14.88928988068948	12.972445593363995	12.223893814116678	6.388172686515292	1.6022338130497684	0.6813955406810349
1	BniB000029	5.773118173659015	1.8472996355031308	1.7269680143375556	40.86740037187599	44.425338468178275	36.05088650414065	4.426805291825924	0.14394802488398373
1	BniB000030	19.93406087459672	33.92491382779258	19.46881834239672	39.7365888008346	25.631207724075754	17.455000957800603	9.034163257181593	1.443771043859448
11	BniB000034	10.711829666951159	39.81730027161822	36.5242200167873	261.9621457297658	68.11583767866094	29.93999563400245	27.22513659639069	10.442725708093649
1	BniB000035	8.739605052313864	18.23319643727887	10.381432093871972	25.156058870249772	15.748926042496523	14.86737042738534	8.376052917664857	1.9670838570665972
1	BniB000036	61.20567949807352	4.005893614253878	4.185856550131167	9.281162381595045	15.891836233830594	19.197844397930513	11.408121364740122	3.6507863606754642
2	BniB000040	174.46619668380495	78.17701594947644	34.448658592220106	33.61436715460019	14.725816564263088	3.240093262215457	0.12082497523277214	0.0
6	BniB000042	42.31106244410056	20.06652047905491	21.917135334909943	25.165729752815427	26.825605956114025	16.119451691691157	8.451278442127915	2.3697672842213855
1	BniB000044	221.6018382061698	84.03667785946988	230.2287943907174	202.34571019216136	148.32898166359112	160.71228208271398	168.45357569162584	42.47803709710538
1	BniB000048	0.0	23.592825902635315	41.32358126637551	25.356116652437148	11.366841405605165	0.5728960924111806	0.0	0.14334138509167543
1	BniB000051	6.935149048901255	34.158175374268	76.0110702942583	85.46036802173698	80.08662172394162	127.17537799781203	93.63775210008544	64.1257877722174
1	BniB000052	9.764887929887315	4.731479094434213	3.604610399278679	8.939258512993181	9.413142249043728	12.518516407070171	3.7542007744504025	0.8211083160241406
1	BniB000054	53.805649792128236	24.83476972488258	31.004824933802855	56.06077900081308	47.57400684158913	19.51397421646185	2.932303901675098	2.749495774456655
12	BniB000055	125.93223881315993	8.114553132200193	9.40608344755005	26.407230902648337	35.272800803675906	25.16228596110457	19.770643971612053	26.11000146740413
1	BniB000056	6.842023185566094	14.142743434989836	7.80602638765928	24.90547406567962	17.828047450039335	16.797383834641515	2.48445337632627	0.6678173434405549
1	BniB000057	31.086058968218587	18.272606132460798	7.537102529282191	10.62815296389975	7.275345476416979	6.185242185205684	8.349399843648463	3.486472856650543
9	BniB000061	11.96089139266522	46.154153324046895	46.906426289136775	48.03159138175958	41.75055606219897	29.73623908519082	16.82324330040792	8.91692123728454
1	BniB000063	5.158876353395961	15.592052106437308	10.631752017377753	11.465520450235479	8.219596634189296	11.414962436385238	7.73032514535359	2.2172601136977588
2	BniB000066	23.55689241333878	51.10101579262246	36.139104739256574	52.78320158009265	51.87027587761334	47.25506448897874	35.748613438323304	6.66622840854857
1	BniB000067	179.0268548565063	58.70452077051564	49.97706850091747	76.20712243146873	70.56405703667954	57.41349113986641	30.04034254512649	11.267787075800422
2	BniB000069	8.97429294910925	11.527584456945004	5.726455723802116	18.64642062512661	14.796497906452256	14.632855354086841	8.14946866923114	1.804756133529957
1	BniB000072	16.275805475351042	27.44176178257366	16.84108518356676	46.32201653701914	114.12286805319911	171.54540267777813	102.23121625858774	10.65995434897758
2	BniB000074	8.91202333061713	6.485555572719117	6.177922521513846	0.9852222150966756	1.480847142401943	6.8917082698098895	22.57571762960604	5.337799857457004
1	BniB000075	46.425378672806545	71.13487358650112	64.46863307468661	77.68440700582693	58.53980517342092	55.10375752671965	28.549512207365545	10.859164156919995
3	BniB000076	13.499957638007462	4.57581891028808	2.616936015911738	5.794434587373472	3.834058385431813	1.7039994042771849	0.14392672515901975	0.0
1	BniB000077	55.03563667488263	28.100273466430533	44.170455172095025	92.72004249925726	226.23319493606328	229.9280036236913	153.62502081061	35.53826328842887
1	BniB000081	64.55693513250948	75.03490271572305	81.83829116167485	103.9176672080371	127.00462877208602	132.18712931858394	68.91010955005456	36.76540837320932
6	BniB000082	2.8018332026749913	11.339169347373733	2.6169521672839187	9.343643189488775	6.319968575326461	4.495834651413239	0.90255087579316	0.25077952222619765
1	BniB000086	21.524599129094696	3.1060732335114056	3.033557041820377	6.061208152575442	6.735235954009332	7.062748739433676	5.523281096286518	0.7448306332986043
11	BniB000091	9.04696647045848	11.176818011608136	7.285686447036409	0.8513017780053087	0.21894249482455433	0.6034333169920268	0.23336933658473644	0.16529658043649903
1	BniB000092	44.638718784164695	11.539708433194834	6.560284250651949	13.744957490154054	14.422773173350333	14.654399792918438	7.354647594355557	6.39761590976037
10	BniB000095	0.0	0.0	21.35788230803361	0.0	0.0	0.0	0.0	0.0
1	BniB000097	1.0556769214148807	6.996935038117475	1.0394710400121785	9.66726399528843	11.522215793304168	9.429581804799193	1.4894061878278873	0.08527742826797723
1	BniB000098	1.0094356097622077	72.142051064742	34.250564169362576	103.70973272088345	88.59793313881626	97.6059794778297	36.095294738921304	7.235840516129348
1	BniB000101	10.573818192789965	21.945080969042564	18.298604525652767	3.393696176441697	1.100799303233791	0.4495555368639118	0.08445539258093589	0.07353338113401287
1	BniB000102	45.87066680538244	53.40133574786102	221.78974676889962	147.09031480227932	135.74493213491272	187.6351314264791	158.7560643364145	23.837354242862858
1	BniB000103	44.76464212788098	19.966264351529556	15.65620357301869	24.951511827412382	5.524313882278957	1.6255989176159045	0.0	0.0
1	BniB000105	18.86277816094247	2.6535425657269944	3.9609942832633576	2.762832069858753	1.9283750394674268	1.2676452237467706	3.8661716307289047	5.7037249884685
1	BniB000114	15.95359083336686	6.2739807271205414	4.80537613114062	3.321183149394655	21.7166892645741	50.55726965030552	23.727877192502913	0.7252253154765076
1	BniB000116	3.886837750842965	11.278927725897084	5.305976470182467	5.14090033421287	3.6692014428019615	2.979977531110596	1.3853615908437045	0.23478838008939026
1	BniB000117	0.10836006279067946	10.273342697582416	3.168391874429677	0.34032091229455763	0.09557587327877258	0.17879681645376128	0.1376281461039129	0.13841426446360217
1	BniB000118	9.388135897361517	26.965602402918922	10.250644434724578	9.035168343626035	6.337302338402675	8.679606100183062	10.855623407228762	0.6609921488792435
4	BniB000119	4.108810468637364	5.907537882121791	5.654201024122153	14.337233362828412	14.180684663775581	11.432727976047277	5.112133435607877	2.8919889410715247
1	BniB000124	23.941331740923687	2.3379980016672386	2.2719215250536275	1.2854499743576178	0.5064522450300719	0.892626426950827	0.9776927395864203	0.3169308679160173
1	BniB000125	0.8587902115796383	20.608490969004958	14.730264188422247	1.1118447717914584	0.0	0.16424797025229868	0.6021156922419478	0.8046495943266236
1	BniB000130	13.360672167657176	4.897465037666322	5.929552403616314	12.59026473866694	11.681687742737605	8.84310718755348	3.152616035686554	1.107046205418726
1	BniB000131	64.76845352856546	15.709748579448364	6.443923665522273	20.822896818422652	68.3798020848422	72.29754767564278	34.59554317652326	0.7715560905948445
