Phylostratum	GeneID	unfertilized	Zygote	Quadrant	Globular	Heart	Torpedo	Bent	Mature
1	BjuA009604	2.873080185133718	21.933492590910667	36.086893864379924	27.399721211596294	15.297609146706552	17.45486144601578	2.2482347250498553	1.028121033933262
1	BjuA009608	12.779886510955253	8.918243728263597	4.8208904248389635	33.621484052408924	62.06839034879083	3.564717705241188	0.28801959711102987	0.21806314573765098
1	BjuA009609	8.753932719618078	5.904908602437721	4.467056992885585	4.851512228425793	3.171961012374522	12.292254250053894	7.258634776231686	7.050052461006229
6	BjuA009616	13.434216521300229	8.507300739968233	6.487306331763129	9.743094167346634	9.770288830267814	12.11838774659468	4.200860277608862	2.8333318154437896
1	BjuA009618	100.78308868826966	98.08298191560684	88.382523390586	31.61253877453593	19.624813761447953	11.458468198506903	13.014762591996828	8.869066710142393
1	BjuA009620	100.38670068184376	96.35891328645981	155.83333124404263	158.2941075326003	139.20533517905972	77.48671382637062	20.29428412156921	6.860508745495482
1	BjuA009621	31.535786687998133	11.9142548821667	10.216895775992185	5.2064313746769	15.620769834164866	7.393130618391101	4.5234463835340195	5.528969216517669
2	BjuA009625	10.367219013317456	20.64202383622805	25.764147216697463	23.72956337303288	25.658923816554037	23.428040550125637	15.96340574287514	7.860149893717867
1	BjuA009626	1.3495169735872166	10.425419318819937	10.163454623658925	6.48192868521862	3.879695943951021	3.3267930818545057	1.762653275391675	1.329684072214148
6	BjuA009627	13.561609074230535	11.161792926736457	7.468150754269358	10.912931584938486	8.258983095899579	10.978639388396356	2.6493339758131667	1.1768144586603277
1	BjuA009629	20.030216063241177	5.7840853482887855	4.053718272086752	2.9467610602235808	3.6639512959174287	4.837564276163676	4.347361407398285	0.9286187223430292
6	BjuA009630	8.728370071027921	30.70056330351456	113.09220809567444	154.0838290688093	155.856177367995	140.37856178411923	40.33260066890803	6.246067353724022
1	BjuA009631	29.465634085601533	7.6318313781251765	13.454635466255299	17.689691662604783	9.186468927212621	8.596728555906019	2.6930073374296626	1.5918784521533043
1	BjuA009633	6.642876982257914	4.058990986332687	1.9836406713626338	4.2575802824231035	8.941265985617362	10.260597674577053	3.412150110728131	0.135981202450927
1	BjuA009642	54.735362349278105	7.4046349910565485	3.0877232990935246	1.7853473757283203	1.3636026246164974	1.5247898777543087	0.38430514530773585	0.3513601235484755
2	BjuA009643	5.110266630202968	12.345324885960675	14.35578152071701	21.68958781846603	25.158326014243773	22.932681203738127	9.162341532005994	2.6147665342552093
1	BjuA009646	28.032872635365003	12.818444206898434	17.67141144838785	9.681037105650613	17.046681493970613	13.824721070470567	5.765353709957352	4.479116463400789
1	BjuA009649	17.906440700384763	400.2883595156958	364.22421412891384	62.978556160530104	25.0943657036728	0.7707536479757977	0.0	0.3817010195689815
1	BjuA009651	19.800356679299487	5.135958713963733	3.5661418487352687	2.7379355408966446	1.940543425235055	1.8873600560211081	0.7718562715130324	0.8989666082730771
17	BjuA009655	0.0	0.0	1.557316288103351	17.004423245735442	2.0262511022279543	10.320225053156543	5.5151228793084925	1.6170738637007278
1	BjuA009659	12.854945016282878	6.020723400010915	3.0308444333086446	16.312305859881977	15.873291834589194	24.71081851831449	15.696069439497741	2.764446436437863
6	BjuA009660	28.431763358083145	25.912647142516136	18.692660352875617	18.898857720337258	20.83986915187098	12.99005982280721	3.5926390372411476	1.5484059327708608
1	BjuA009661	0.8498816288778103	5.243288070171998	4.388601356081457	7.0601818067542705	8.548968553970356	15.400964879867878	3.4573166700130322	0.3940691830592694
2	BjuA009671	29.781817925917384	8.400240999601378	8.792118584767268	8.697999279203463	6.360478749815928	5.332951978878491	2.8123754726344776	1.551512784943134
1	BjuA009672	1.568048281787267	1.2856407136758699	0.18458458565113176	0.21578769320329647	0.0	1.9721934230145886	21.454182436707303	32.54475259911667
11	BjuA009673	1.6826094722424452	19.1741552321169	27.1729139236652	16.107873915117377	14.05090445290883	6.939656743114605	1.6445869805337145	0.0
1	BjuA009674	50.35209154261583	68.96970886258259	22.48834332203862	9.197808595046215	5.526829453269569	3.8765898881233225	15.791986265756941	35.89398165220278
1	BjuA009680	16.022415656997477	23.74959727167619	11.865051171066057	30.761854822206804	115.0335163199746	152.05795547303444	109.73020875867007	61.284204335785496
1	BjuA009691	22.03259365097373	77.44692038970106	95.92475446215117	83.15041462364164	90.97828122907849	51.546609220604815	16.661259373448846	6.479620883806012
1	BjuA009694	3.466898828639221	16.042067069498614	12.117489860283776	5.02657232902104	5.560250020028596	9.581549868675003	5.701087892910527	1.4439529149040837
1	BjuA009695	1.0628031982719095	27.74446057091141	32.32325294828405	44.08410773495515	28.37411623668991	34.64838656574557	17.094315095285094	10.529900865660606
1	BjuA009699	12.877001663958342	5.409969391387532	5.559551998562474	5.617515338112749	4.054331318368049	6.018669490521141	5.225504557553652	2.9146682533118584
16	BjuA009702	0.0	93.90912403713074	34.27434634936127	58.68780347649027	2.8599404676034776	0.0	0.0	0.0
2	BjuA009705	6.352976091405665	14.640592721571076	19.765905801818192	7.435987016413625	2.7762069172322157	1.2371972439954755	2.7991231008063933	2.2095629873275846
1	BjuA009706	1.336405484655013	11.344322301829756	14.50473184883164	11.588799257787663	19.865343120268825	9.867682166762366	1.303131454329148	0.23653093152059412
1	BjuA009716	46.03791595555392	19.36020835956628	27.438004834250474	31.84893071961875	18.124131769144697	20.07144530690516	6.934746507770848	3.2278757986124553
1	BjuA009720	0.0	8.48154537314268	20.952557857375552	2.8624618997792792	0.3471840176044975	0.0	0.25894808626440935	0.0
1	BjuA009722	12.712941590813	3.243590742934441	2.0755349297971355	0.7321993143543635	0.14520610290204747	0.030246643450141705	0.0	0.0
1	BjuA009725	7.044552988350078	11.201713345968109	11.863327314115507	13.944636611633303	10.4388058748444	3.128726368564851	2.0235034025335863	2.5218285534205136
3	BjuA009728	77.80702954193288	17.767700949145443	7.82261648395139	4.151249880242816	3.8367666687385356	5.013329484947504	8.750809774259467	5.108012039684323
1	BjuA009729	8.043256795730818	26.069566046246432	39.37896712037967	45.381374377065406	48.563930578096226	29.448076284941727	7.29650896793953	5.011870422656296
3	BjuA009732	10.234224174885851	15.716963532797932	10.719490095144218	8.933629695782336	9.769984956711445	8.301289693207735	7.501589741294974	6.162127048330389
