Phylostratum	GeneID	unfertilized	Zygote	Quadrant	Globular	Heart	Torpedo	Bent	Mature
1	BraA01g010830	6.568028176965138	10.146952911773173	6.595150391632401	14.564621722309028	16.633112381029203	11.625987138438221	26.330110829838866	14.050481287699723
1	BraA01g010840	23.614950619612436	4.411358435936372	2.110030882778259	4.586774738213334	4.243659634494383	4.34069968816123	2.6801857374407843	0.5318246421566041
1	BraA01g010870	23.8453898645035	11.009107365503567	8.02491248835749	14.087121619438804	10.640002188359926	12.13578373301778	6.1606766637430335	5.465019708842595
16	BraA01g010880	17.207072122010043	1.625066072511515	0.0	7.3336295090292785	7.30143296477623	3.864176820824327	1.3042663769541099	1.7594779728666683
16	BraA01g010890	188.91170622796074	31.807356797851508	38.65740104593292	41.26631229714959	53.53517509459263	77.3291856394502	16.512728401341043	11.004567436666422
1	BraA01g010910	440.3895472298166	123.76699104084425	152.69201047007326	187.51486391197983	165.80749535425326	115.22510956140367	88.47752046578802	56.29154807311133
1	BraA01g010920	28.90331808620375	11.305877847336316	15.41003611084309	11.815425500364427	9.598972235341657	16.811904579596952	11.103143757277932	22.49321584263826
1	BraA01g010970	22.051533119664757	4.501810472317332	6.168278148872504	7.6702934612800835	5.2480690392257605	6.315424153439578	3.6439762426215125	4.035912332199499
1	BraA01g011040	10.661932647594666	12.540711469269201	12.003305645012126	30.904068191416343	24.90810718260266	33.73525095451629	29.66401716046996	10.415758300280734
1	BraA01g011100	8.295831476430797	9.827357899013702	9.82532088002926	7.92770433849144	6.18447002452207	4.93503922886627	7.732454119010341	14.864578828787918
1	BraA01g011110	18.863182718974443	4.675992223403499	4.521396590185825	6.000696094308143	4.536840496109931	3.684387813001232	3.5080351462680643	5.235117229181979
1	BraA01g011180	40.755481129265924	8.052369170799361	10.360688894783253	8.799807434883105	9.513882119118355	21.117954202060744	14.14649921461186	7.332727807349051
1	BraA01g011190	13.60289552109502	6.505061960000689	5.290442140082434	4.602771105204341	2.6326397206135135	1.9896408276746835	2.1707468862532084	1.5765853172353217
1	BraA01g011210	5.28238445177895	20.28029872021613	13.74766935462022	26.64227902817493	25.443509860871913	10.14772310732511	13.760203784022895	15.1097458015502
1	BraA01g011220	67.9144698441429	18.455325723554814	21.948567358061577	37.733232218628075	34.22570959032595	26.71905666320748	27.586985697954063	12.030057675145411
1	BraA01g011230	5.065232916369592	3.829999762232499	3.53596518028812	24.639755975213845	10.547315618680898	6.147837685241454	1.4045768554308449	0.20576253333150815
1	BraA01g011280	0.3550207342677326	6.597605713362007	4.080338461531347	11.442459292650728	5.871286866760133	2.5043220218494264	3.2278644465386086	1.719047435665462
1	BraA01g011340	2.4039272907881384	6.561311420804151	7.038907877612479	0.7835571059469757	0.5095044496253197	0.8486835152729196	13.451992211607244	35.31984377543496
1	BraA01g011350	14.0789345804732	0.6011814923298954	0.7458698670565798	2.0221559610381195	0.5021039999641508	1.2454923878310136	2.527346350078675	0.34650761940973246
2	BraA01g011360	13.907869573169393	30.247435002976783	38.33678442026222	34.839355899545104	25.29578904348944	23.737972827094097	18.8065790293807	15.577340286112898
6	BraA01g011370	16.86620336123492	7.51253387050308	6.803925857652919	2.120333362865613	2.3144787151490505	2.1678978348999753	2.6453932803203384	3.4166792093723104
1	BraA01g011390	27.869593702169393	9.437133030552868	11.824272174201592	5.532638270165329	5.739855791416279	2.1960214754753653	0.6597455545155269	0.10756365378695536
1	BraA01g011400	29.721482953088028	9.534460525567402	10.530153195415721	26.351906198251385	19.47628402928983	10.256606505955462	4.155493446242456	2.77922572526954
1	BraA01g011410	14.854168972902384	32.4897627471295	27.56856401645816	63.6033542192916	86.73494887023537	33.37717778623067	68.42175163398834	18.171505006628927
