Phylostratum	GeneID	MYC	INI	PRI	YFB	MFB
5	CC1G_03134T0	42.88272126801267	30.010349849022656	36.519980295790724	32.40201027024443	44.48950201829063
14	CC1G_03141T0	26.375367015210593	28.51331086695107	32.262796398309476	24.652613299704324	79.29388757393708
11	CC1G_03142T0	149.30960273240873	133.71882916761464	213.4669740504611	195.47811532638508	151.66638205277437
11	CC1G_03143T0	4131.485124264267	1228.0245888014356	1091.5819574035145	761.1996154667879	3586.9645286373125
1	CC1G_03144T0	4646.240863042283	2104.136379589659	1703.037404372454	1542.2284198050636	7289.858467041319
12	CC1G_03145T0	1398.7919807477642	2752.0470551995422	4461.813482811372	6458.538306396416	3037.968329709321
1	CC1G_03146T0	8891.39686256237	9423.11739500097	11433.805035559959	9691.646169701773	6664.385362052158
8	CC1G_03147T0	4232.301329289629	3466.73370037189	2815.2537390753696	2295.3897790355877	8983.32803360935
13	CC1G_03149T0	1512.1026412805024	10868.087957555463	12204.830383695744	12785.459219235376	14880.550030783465
14	CC1G_03151T0	102.95312301235316	65.20396383777685	74.69317830057098	61.04847207040635	60.174873383700664
14	CC1G_03152T0	90.40789127186676	26.527564284166992	33.101089088199814	24.12390127809803	25.969624876210478
1	CC1G_03153T0	1484.6178451093167	3998.8993143764555	3087.702469407428	2725.7305251074463	8714.733770723518
4	CC1G_03154T0	20306.191150261813	20045.231393547114	19580.58302350018	18001.219099193262	16686.27404941813
1	CC1G_03155T0	6270.611029747391	17648.827794794295	17045.381931776483	11132.357119956127	10540.152968478198
12	CC1G_03156T0	351.50036120863143	304.99944262739814	250.9226195668103	144.12998992708927	95.58330530276662
1	CC1G_03157T0	15857.241042904172	15004.022558289134	15679.231572334991	15539.416882883042	11246.412044329158
7	CC1G_03158T0	4439.785162895381	87.3845405952635	81.74211017039184	87.39044280252809	152.94384071512997
14	CC1G_03159T0	36.791884884726954	13.857341419322355	12.67344109612696	13.279183115812025	16.081040556052496
8	CC1G_03160T0	8704.494669659874	3706.0393474542793	3703.944142849181	2686.0659937684395	1008.1844311464184
8	CC1G_03161T0	2288.003647486476	1407.5840076471684	1125.765671659765	679.9744987689425	595.1526410014228
4	CC1G_03162T0	5107.418716969911	5488.022219987851	5039.961666344327	4625.393929132369	5380.436296014774
1	CC1G_03163T0	2651.847713138111	348.85306254769085	267.0294754002666	194.88190302517995	798.7107555296179
1	CC1G_03164T0	2574.9206720344278	3160.2314498823	2196.346231321489	956.4447350153597	913.6613214620947
14	CC1G_03165T0	34.916758401931034	33.0164214469254	31.4521650336492	28.2095829895147	38.968938464653725
1	CC1G_03166T0	15845.336797594833	15160.508218735105	15046.824044394394	15298.403558515498	15049.025843823687
1	CC1G_03167T0	915.636051068466	1191.1831726848795	804.7151574707619	444.20183486988816	668.929611914732
14	CC1G_03168T0	49.66820558394756	45.37661883608028	39.79275751538097	52.800643338998555	62.19489999041525
3	CC1G_03169T0	804.8995722118091	734.584598711923	481.56353277751884	286.5111084013	133.60149631922818
1	CC1G_03170T0	7677.5075083821275	12247.750276571045	8925.942862326483	6810.632253448659	8710.104105093094
8	CC1G_03171T0	2635.0482469797657	1018.0476061255113	547.2593229226271	858.0523320722436	5598.690233630226
1	CC1G_03172T0	1059.8704583146778	2099.7433290272807	1704.4626952334181	2237.8046585278257	5388.096239726095
1	CC1G_03173T0	217.21872870582953	1783.5528436842312	1083.8632444191373	732.6863843766566	1369.3748918713159
14	CC1G_03175T0	233.61516720128157	365.00300042803315	239.43483105244243	149.5366232076923	75.39909844161748
1	CC1G_03176T0	13236.782891509512	14108.274775118414	12279.26150327423	13261.212312369995	15702.241052894662
5	CC1G_03179T0	467.7520852121852	942.1528085723174	760.0101823356713	1094.7503747794503	7703.08040052757
8	CC1G_03180T0	832.6978026236483	284.4509215757527	277.01875427880856	226.0169061733729	584.6211439883932
1	CC1G_03181T0	4483.252579513238	4936.432040150244	4747.57319663	5081.793412982972	5204.797465592722
12	CC1G_03182T0	1216.0777124731574	1784.1881981445747	1748.9505111863978	2518.2842345847935	3759.6031825988707
12	CC1G_03183T0	856.9455463365214	2526.089756823815	2054.948523041989	1637.3694842616994	448.46150876231223
8	CC1G_03184T0	56.150799243653296	311.16316110153474	305.16953885382173	336.7827162871359	30999.17739770881
1	CC1G_03185T0	904.1652918870175	1625.1811882596194	914.0146400984647	805.6444180446358	13079.720472093983
12	CC1G_03186T0	40.60478874925901	127.73944732076029	228.91440778587864	118.30359083228706	87.37722775396912
7	CC1G_03187T0	73.37225868837957	24.642970831800277	24.277710864135294	57.00514050298142	19.80519642064273
2	CC1G_03189T0	5897.252874236399	5220.041196853888	4499.903817378807	4662.698033477112	5712.650991127381
3	CC1G_03190T0	3473.6489972033546	3849.580537762756	3983.4747389423906	4505.825832319011	4970.812018057906
1	CC1G_03191T0	2781.223574855276	2937.6080957805702	3072.067031302853	3196.06344461469	4801.7830986119425
1	CC1G_03192T0	5536.239053965922	5843.860527749531	5585.943074874613	5564.263891270727	5614.219751014727
8	CC1G_03193T0	4220.264800274128	3868.8482388498724	4764.375310729899	4888.7741088803505	5528.960579603689
2	CC1G_03194T0	10045.606318658423	8362.15564629444	7222.172786252839	6643.931262774591	7298.5764183714655
1	CC1G_03195T0	9019.050654575405	9913.19200470942	8954.314690431962	8686.447052077763	9663.681032203925
13	CC1G_03196T0	2340.3037564898477	1063.340271109124	2868.780450409665	4934.272194063139	5948.887824539725
7	CC1G_03197T0	2172.4415667764447	1895.899689738911	1868.0433216014364	1801.4850863968998	2660.9678364519573
2	CC1G_03200T0	1233.283522295732	618.8722074653735	880.2741468650195	857.7004861199855	1676.2950356405543
1	CC1G_03201T0	3862.191964066469	4134.767015254623	4229.375353481488	4261.161576401688	3829.887677150957
14	CC1G_03202T0	114.63988905374602	52.82420667445716	53.72187280142513	74.15375930746792	41.56813247490408
1	CC1G_03205T0	8685.099152097571	6519.096981347674	7183.537281580014	7187.648439943682	5993.0058097091805
2	CC1G_03206T0	4655.1079167958305	5346.329055608133	5238.42377774385	4754.849424420566	5134.678132207803
1	CC1G_03207T0	8713.747310575782	11737.434881776144	11395.466567166277	11087.1345864402	13161.48417015679
2	CC1G_03210T0	7426.3805078935875	8655.378511592631	7932.913612996526	7977.153736546191	15680.005008816293
1	CC1G_03211T0	9141.998765658007	8357.780782909133	9012.591655465629	9184.673916093132	6875.0263108316485
7	CC1G_03213T0	1252.0359723994616	1385.3832023445734	783.6324603853478	600.2081566121248	1563.183874062231
2	CC1G_03214T0	3502.8998928759843	3721.645557246209	4336.42612578539	5254.928457441187	1935.0579891057453
1	CC1G_03215T0	5779.2800665786335	5927.308662343934	6494.337115587862	6367.0115992163	5025.6098118939235
11	CC1G_03216T0	9811.907543786943	16873.278298667174	15037.361849764142	12117.787235096888	9619.632435956139
1	CC1G_03217T0	4677.032986158995	4564.383236628918	4713.7434650850855	4530.095679272433	4175.598543319129
1	CC1G_03218T0	12453.24349591118	18708.286813260933	18389.066702459968	18548.043664735604	13716.12948240511
1	CC1G_03219T0	4168.934831896862	1020.1752686017488	988.5397487043732	1386.401373473001	1526.3538761890707
10	CC1G_03220T0	145.248232561485	1315.8907730980623	1745.1960107665318	2184.142925797328	1198.8505588813407
6	CC1G_03221T0	245.44003808776958	180.1198396902143	254.6463028809014	313.3217477285662	39.9748311950755
8	CC1G_03222T0	6414.499776799365	8156.560335297157	8310.219135228326	8214.114144672707	6873.016611153782
1	CC1G_03223T0	10476.525098186794	9595.618894950363	10295.725213861426	10145.268979461614	8024.975870011193
4	CC1G_03224T0	1151.579213268042	2887.395659571288	3138.796338104937	2833.4572435083155	2602.1416641125998
1	CC1G_03225T0	1946.8872273496813	2824.9028367698575	2889.448066561152	2484.809452417673	3458.3687988904094
1	CC1G_03226T0	14577.489197824152	11829.056799194832	8643.545551200614	4184.023815045887	14258.86906246884
2	CC1G_03227T0	4764.5217467506545	5576.799181569215	6104.361668088935	7686.51294239373	12359.46678041243
1	CC1G_03228T0	7841.430275681155	7122.471295333043	7790.88561233564	7916.642651141913	7985.883749070603
1	CC1G_03229T0	6639.888560556574	6475.100688255089	6280.290356601602	6621.320185301929	6301.923632203986
1	CC1G_03230T0	1203.3556780402362	1543.008067795178	1672.99232385133	1612.11574783167	3179.6225758308274
1	CC1G_03231T0	9643.874817750408	10022.169000032472	10994.735061758349	11432.339921218803	11784.874879453848
5	CC1G_03232T0	6857.440088210114	4174.30719426529	3980.085988530096	6225.8219086752515	3305.122329494447
1	CC1G_03233T0	1618.4861187248787	2799.347622234314	3691.9249784503813	3559.1657529763	2397.8448475616724
1	CC1G_03234T0	3615.8905033862943	4580.451151852628	4758.0869732124265	4488.287345602542	6464.78463297976
11	CC1G_03235T0	7867.737039114656	13866.039275284627	12151.81736078958	10865.515302332	15052.67510625338
1	CC1G_03236T0	5307.202877223464	4832.8251666596125	5143.0188701246825	5119.142209388736	6060.113246713942
2	CC1G_03237T0	11018.50450196767	9122.205292127304	8765.54015982507	9154.296043252865	11694.21552452678
14	CC1G_03238T0	909.0587284396556	1906.244636465997	2095.69111167834	2971.0999251228786	1863.7547438275194
3	CC1G_03239T0	8486.462031463374	7393.3018170313035	6463.394704767992	6059.566604860096	6634.917542976972
14	CC1G_03240T0	426.23571993714773	433.9869511914262	458.1346203154681	425.5840977609644	760.2140686169753
1	CC1G_03241T0	10425.455194812368	9252.41645095105	8552.01481272495	7982.350399356015	4045.037383636374
1	CC1G_03242T0	4552.490418953549	5154.283772782306	5318.080282923179	4957.036152091232	2855.0741359626736
2	CC1G_03243T0	3983.9447788224265	391.2978633356363	184.2617615337932	92.3116404669664	80.54238489569579
14	CC1G_03244T0	3263.7628335393556	429.7696853832151	301.2137405993534	201.63307916481372	339.0905649230956
2	CC1G_03245T0	8542.15311862968	6115.521995699216	5134.9818502894905	5786.867572643359	6246.236466697158
2	CC1G_03246T0	5293.909137635516	6983.418844945541	6969.587904809043	7747.662390358982	9583.526211659222
2	CC1G_03247T0	4210.423963663606	1124.9015921424607	548.1524927577888	752.2229342924733	7801.104014535522
2	CC1G_03248T0	3148.3997446284307	4350.382799506674	4292.156367890568	4356.0196608529295	5129.419919619005
1	CC1G_03249T0	8720.149508649958	8592.290543144387	8590.34743010741	8052.255637335833	4207.632214571134
1	CC1G_03250T0	3870.5240790320418	5141.330359142165	5100.110460789344	5099.332733094477	4667.103342228732
1	CC1G_03251T0	2997.900230727102	6409.431287938205	6390.471612518034	4411.252722880136	5893.456549429108
1	CC1G_03252T0	8986.087830671144	11710.502585854176	10494.422219418979	9442.868420225814	9563.19173123154
4	CC1G_03253T0	4717.688368574643	3716.5531390272727	3964.6248154798795	4074.3653288449723	4211.939125610827
1	CC1G_03254T0	7419.151215150165	6536.172194232575	6184.159214578854	5722.913989374649	3987.415107724897
8	CC1G_03255T0	7652.805112058186	7648.37108700901	8141.599985526978	9427.980693838192	4807.175931745018
2	CC1G_03256T0	6135.804340750111	6655.102551848249	7033.211569089262	7030.463542587743	7455.475145780118
2	CC1G_03257T0	7515.812329391375	4741.126650909884	3092.9323866542795	3148.126472531822	1134.875178113114
2	CC1G_03259T0	12983.920938933356	12085.814967770168	12256.806815372649	11089.599350624805	9169.10352740916
4	CC1G_03260T0	5297.516330310461	1340.8591858908005	2307.239453208984	2672.01412592547	676.1193938802828
4	CC1G_03261T0	1501.9028078296994	1736.8350053453644	1304.4158945759532	1103.786240232273	1241.0466407505576
1	CC1G_03262T0	4875.512806459364	6417.480728057319	6237.180219993584	4411.110647750309	2001.8798492415417
1	CC1G_03263T0	14093.131056150865	16144.653242645742	16285.100545763878	15502.434549153706	12418.725944204227
2	CC1G_03264T0	1050.2197046607191	8850.892830739778	6670.720149815952	5972.318232263586	6825.048811046428
1	CC1G_03265T0	1192.1166725465673	2189.4202969973717	1735.6148233582564	1273.3598290182913	1025.4488510321999
1	CC1G_03266T0	5400.2848079954165	6573.080432622796	6693.162256562729	6672.449790701113	6581.1981792120405
1	CC1G_03267T0	758.7441759978141	2240.660604083986	1150.8436430295517	905.2813697293452	990.6587350275173
1	CC1G_03268T0	7642.141369100256	8624.607984265942	8180.2554898550925	7278.222264803992	6854.320738310438
1	CC1G_03269T0	15040.271227892734	13221.224380507767	14765.952925455402	15609.173030530088	8987.038808541964
1	CC1G_03270T0	8282.644849355609	3533.05422290625	5063.1059976018405	7749.157203302234	4823.582672445166
1	CC1G_03271T0	11719.826659900693	9650.427187255727	9519.106015284013	9500.825572172636	11231.478976680672
2	CC1G_03272T0	2390.491490434477	2666.289470186899	2776.3492534084153	3032.3109358350457	5956.258047860813
1	CC1G_03273T0	84.43646613551235	50.39736892257274	102.1154818992401	322.29365336514724	82.91456918736196
2	CC1G_03274T0	374.4996691922147	1712.6053271188448	757.6390808634296	835.8021540919555	2613.8975464842792
1	CC1G_03275T0	4038.3368559311157	3196.925191905832	3250.112431890807	3843.982617305665	7616.953194287328
2	CC1G_03276T0	9727.345089213139	6819.244589757809	6246.586413362791	6592.554360015487	13543.688433263453
1	CC1G_03277T0	10821.773216654736	8888.630928360093	7636.0653522465645	6868.852700545752	6378.964853675479
1	CC1G_03278T0	14598.160945281901	12449.965494355907	13350.882049981245	13423.49600588647	13394.573464775543
1	CC1G_03279T0	524.1499130769265	1360.0492597286864	1576.3715419083387	1910.3741831227771	6094.359959377286
1	CC1G_03280T0	4827.727985738056	2529.7943722756145	2826.5824346805134	3522.8812283044495	1975.7025624325258
1	CC1G_03281T0	8164.079241944415	8781.786868976806	8104.487805383888	7916.068059091125	14380.12672224021
6	CC1G_03282T0	1349.5664018876762	8402.3355306971	7634.358785917392	4724.036648811245	10600.500462680913
2	CC1G_03283T0	1765.4918525057208	2539.7177328028997	2340.7535673715593	2341.4374821170904	2492.5127768781485
1	CC1G_03284T0	206.40249799036013	527.1432444376186	595.7521010782632	961.4357594523977	449.32644374413593
4	CC1G_03285T0	3459.2122647323645	5071.363712489833	4375.409337652643	3867.731201993426	5229.2377568964375
6	CC1G_03286T0	5140.5662705952755	8055.751745934767	7682.334233961185	7486.841034042085	7282.364829148927
1	CC1G_03287T0	8348.68072472374	7610.88678172518	8674.378002035364	9081.551270644519	5368.56480613197
3	CC1G_03288T0	8127.624926769805	8015.577494740131	8354.641597045891	9126.797785875675	10236.3516327355
1	CC1G_03289T0	2601.122512390218	2622.761351997796	3010.6493112281555	2959.365121280009	3296.8948358652337
8	CC1G_03291T0	4997.073638942012	3693.181816721724	4925.64747194221	6224.130083536234	5334.059090421217
10	CC1G_03292T0	4613.663774581652	13344.789702249702	11446.185161716778	6874.4836725996975	4444.3988008863935
1	CC1G_03293T0	4880.9665139422295	5584.6043458567165	5553.523003559449	4800.851421423865	5825.927762816938
13	CC1G_03294T0	344.6290627922127	322.7774432602655	520.5172807158052	532.49351570148	344.25246545902326
6	CC1G_03295T0	11761.022803333202	11811.98152171397	11374.30408136085	11229.462774310408	9510.181683821927
1	CC1G_03296T0	2366.9032253275736	6097.75374718363	4959.889022758305	3611.5687340517557	3685.9785236170082
2	CC1G_03297T0	11351.433279252089	11953.71072570565	9230.572704138995	8905.11073394047	15417.504741651475
2	CC1G_03298T0	4961.909332293403	6985.302752657772	5895.030746871271	4644.910323214163	5302.716279470237
1	CC1G_03299T0	5821.40353250591	8437.941311661847	7836.735166583228	6752.487724428421	7928.050327869799
2	CC1G_03300T0	2941.442606493561	4610.652558140815	4981.673430250392	6143.152325727326	3572.311706750491
14	CC1G_03301T0	142.5801628600666	306.8180368682524	419.66721352699244	480.50686243746816	897.1595626769274
1	CC1G_03304T0	6467.921049800316	8781.874822008194	9713.982498969892	12162.173268224036	10127.84908592656
2	CC1G_03305T0	12398.898726579062	11918.429187503027	11572.922488626817	11776.340171629208	11255.452439737754
1	CC1G_03307T0	8403.628242012446	9934.206940114049	8989.6998953571	8341.668232681603	6758.655581147349
6	CC1G_03308T0	4165.200384137408	5878.982433775357	5660.5856063067695	5051.780250604585	6062.924652057884
4	CC1G_03309T0	500.7357523397384	1419.8447462587028	1295.0002961257883	1095.0110757324044	190.1118692293545
1	CC1G_03310T0	4374.866414751589	4042.3181542836414	3717.4608695798906	3445.857494719265	2275.6935733141636
2	CC1G_03311T0	4989.21105096262	5687.500678561052	5551.734862612968	6068.419232983873	4340.302743907928
1	CC1G_03312T0	240.715844783983	6083.068654297594	4361.973009902952	3686.5956345753493	1531.1319500485522
1	CC1G_03313T0	3506.3674258298142	3607.7338596033587	3869.331497116523	3561.9401770991294	3254.6053760380773
7	CC1G_03314T0	8567.68308249708	3959.5105888502567	1998.7728950298836	585.3458493329011	490.6311305481625
6	CC1G_03315T0	4518.393141059478	279.63257068937185	160.96513579751272	107.09818968398737	69.98593877894614
1	CC1G_03316T0	4630.815705451983	5072.308508922581	4882.9120670928905	4427.052438759474	5665.1997504181845
1	CC1G_03317T0	3165.076479484915	2332.1668932741663	2322.1308961540594	2829.727994167161	4369.811736765053
8	CC1G_03319T0	725.812635916578	1608.6109495893477	1816.1874997696432	2051.9368204970533	1074.737066761821
1	CC1G_03320T0	75.00422356861463	970.589023151452	2463.306730933543	3001.0102752958746	824.1472560596352
8	CC1G_03321T0	68.95282490333764	95.24155351144293	159.71947226106278	226.27009995609268	75.29745339578052
14	CC1G_03322T0	271.65509549080707	12766.284141770715	12148.167030969382	11364.958857396656	4179.4548039831725
1	CC1G_03323T0	7757.649530734632	8871.922308173986	8529.210783933684	9262.419194659102	343.29619247281863
14	CC1G_03324T0	12.824782227185938	13.921532056850474	15.721508708263457	13.157655348311826	13.442012057553333
12	CC1G_03325T0	207.89505055370216	307.3889928427112	330.1753184843779	493.50083645854403	271.9202834444
1	CC1G_03326T0	4725.0966036435375	6133.88708582159	5506.393159571748	5645.320123475134	2342.4320746820054
2	CC1G_03327T0	6932.884649023111	5731.922806482329	6114.743521371316	5890.7402962318265	5868.917192769745
2	CC1G_03328T0	963.3806065240832	2765.948723440486	2332.397257164406	1595.664111622897	713.7377561595456
1	CC1G_03329T0	11833.086129664061	8725.268646857143	6771.709537935487	5786.226429755105	4237.457520434298
1	CC1G_03330T0	6501.166798426755	8472.860179750476	8497.490524433302	7968.110201597136	9050.452949896697
8	CC1G_03331T0	6392.128062366465	8505.447664367717	6599.149559453563	6233.694918824609	9241.632548577745
1	CC1G_03332T0	2417.146376149377	4409.500340708102	4202.9713820659	4865.235586186034	1983.9894461515582
8	CC1G_03333T0	8551.77013989291	7688.26459717544	7703.051749680212	7436.619413982863	5036.780228153468
4	CC1G_03334T0	2125.681422778526	3061.2506860975955	3237.1029462178253	3305.4068952316234	1864.84349419556
2	CC1G_03335T0	4567.915922725374	11049.645774818127	11758.468543835665	11298.718736703424	10147.784046891562
1	CC1G_03336T0	513.3158639313366	839.3012797783829	820.609022067739	1321.8172082801093	225.7917386577821
1	CC1G_03337T0	3379.823146699091	7685.880893387594	6064.796185332934	5015.927059507685	5107.56797352462
1	CC1G_03338T0	2085.5533079689926	3144.4255008864184	2789.884868590006	2701.257024184932	569.0332680888821
1	CC1G_03339T0	8328.317772131119	9744.749557353327	9197.057030731718	3664.7313731254503	2338.704406350928
5	CC1G_03340T0	231.26890431361048	18259.2726111447	19826.30363146214	18162.29015334709	3709.4191931990968
1	CC1G_03341T0	616.999977628364	1071.7295357708854	1100.884028698984	931.6260442799103	186.80300657257692
1	CC1G_03342T0	370.47651419996635	722.2601588968629	800.8034246165817	971.6859928401624	391.02863039680165
2	CC1G_03344T0	579.6555087878521	1835.9174502805276	5082.707971954218	3991.00362805711	1069.750587225254
1	CC1G_03345T0	9095.776942476255	8474.85052451647	7478.793787263584	7363.4745793290185	8721.480037731983
8	CC1G_03346T0	2987.2198137354	3781.0040872211657	4185.13185701204	4778.999460621548	1489.0128693020818
2	CC1G_03347T0	4433.786437654739	4889.950620950751	4033.2266332089002	3271.759029414512	2548.7661954550354
10	CC1G_03348T0	2917.5380543038705	3563.025579948839	2829.839381643525	2537.7177709310886	3227.1420664464586
1	CC1G_03349T0	6208.628566867948	6648.508304052363	7159.00600209063	8192.99579820068	8196.46159453816
1	CC1G_03350T0	5391.2594415112435	490.42043009648825	190.92094033587404	235.17590710686036	176.4315441045469
2	CC1G_03353T0	980.3850661902368	334.89012849563835	843.1306977265402	873.7568338276867	3427.493708624866
1	CC1G_03354T0	10376.24000674494	4037.860078342748	5855.166235341159	4011.801326047343	1265.3599104458776
1	CC1G_03355T0	9052.196111580117	7160.895092736811	7269.57671136919	7326.47105566579	10421.911743981349
8	CC1G_03356T0	14097.97096329952	16816.123192568484	15153.674607966075	14189.474266880672	8950.368394937688
1	CC1G_03357T0	1913.248600899293	1452.7448238125514	2326.285651876286	3200.080995219409	871.4534587419078
1	CC1G_03358T0	3000.5619098556017	1817.8585529023203	2008.9621568387734	3004.9698479128688	1835.527767090351
2	CC1G_03359T0	1376.3752399505856	1725.7208106975017	1733.9440256070911	1900.0015482578583	3317.6402599765047
12	CC1G_03360T0	1298.788285614685	1785.975705690972	1467.237635083666	1026.7541832721427	1073.0149454799448
1	CC1G_03361T0	3771.4148768021755	4461.866558101729	5712.38121714732	6343.401123692492	5583.102861890511
1	CC1G_03362T0	3923.7220373524847	4446.659199159444	4482.24337103999	4208.812785672828	2882.708861792393
1	CC1G_03363T0	7986.70959613431	9544.939884124426	6404.754365165464	2853.242679649983	914.5161612273024
1	CC1G_03364T0	2933.9968877697656	4125.4618649647255	4029.443726460197	3811.1906504833883	1634.0354214272352
1	CC1G_03365T0	2147.86118246632	903.9501565386593	1346.104420973157	1877.962333170769	693.0834917586919
1	CC1G_03366T0	4347.545148498758	2412.0483701701655	2653.213938421299	3580.7391660335816	1899.96709784767
1	CC1G_03367T0	10600.107334214414	11343.88453268617	10615.278721984994	10633.659401594914	8913.309354848996
1	CC1G_03368T0	6436.747356105736	8080.760090334129	8335.493055885532	8210.616566936253	6321.356452259833
14	CC1G_03370T0	72.52837952647732	77.63542774101876	60.04126390882128	51.40547736587462	279.2519421638876
14	CC1G_03371T0	479.2578281335231	1349.1397439319226	860.0505894660131	492.4726381577377	245.00280906535136
1	CC1G_03374T0	5990.704987548346	5335.81451558452	5043.2876759427045	4397.70798377491	4223.8588391004705
5	CC1G_03375T0	4884.279299383177	2072.85345476386	2198.7435100137527	2946.812831897383	1025.9702161555526
1	CC1G_03377T0	9605.345729170047	7646.457543485496	8161.7271375306145	8741.904470177074	11443.292529044036
1	CC1G_03378T0	1365.2440979648227	1239.293614407773	1589.2588825409143	2129.140210714997	1155.8414664159825
1	CC1G_03379T0	4824.774911215906	5771.289858874536	4610.42254346901	4511.198807656683	3718.7237101481956
2	CC1G_03380T0	2731.3354040021627	4288.63462233801	4500.162335863641	5013.086847314113	7271.474306986289
2	CC1G_03381T0	778.1018581984259	3553.6638092773405	3454.054054842633	3610.814835556904	3769.762717901232
10	CC1G_03382T0	86.19878232048991	112.41623935738194	168.21437683068635	195.60188625279687	4505.625089746688
1	CC1G_03383T0	11182.150227865504	10625.165260859834	10784.074822419132	10629.288463226923	3584.0674864284274
1	CC1G_03384T0	8005.965887263042	2710.016821096742	2535.766648398522	2730.954686502219	1182.0880592072401
1	CC1G_03385T0	2095.5734459552796	3074.4940303719345	3056.022937740316	2976.8031006564784	1714.3430432475845
8	CC1G_03386T0	7409.321054578083	8106.808514683971	7217.728576783446	6987.801986689045	8018.58817721929
1	CC1G_03387T0	1864.90010627001	2289.57430063506	2928.1255990827563	3976.9515012468787	1498.210040112754
14	CC1G_03389T0	101.68513174216656	141.40888357279886	156.1454981972849	91.05669520699871	143.90611714703
12	CC1G_03390T0	22.935306886245193	19.016957400401534	18.80593422454855	26.490973561275716	26.386917287524888
14	CC1G_03391T0	112.05394999619385	252.623884722327	339.6821386828856	621.7395323305126	1766.4264649281724
8	CC1G_03392T0	2333.6022600804713	2457.4487631347342	2588.346115572662	2887.633491585137	991.3121561137891
1	CC1G_03393T0	2116.4575942303004	1486.758583173579	1802.9329274035395	2664.860193597604	1033.3788814881946
1	CC1G_03395T0	3803.048303164062	4608.970651428983	5302.384845273258	5247.924122972766	5946.623000363836
1	CC1G_03396T0	7905.71096730421	8393.648218805522	9099.637811408042	9630.851972045504	4978.168088115857
1	CC1G_03397T0	6202.095905431107	6161.071509370213	6023.010836787649	7109.490733438461	7319.801001399931
1	CC1G_03398T0	1916.4368432907065	2724.9962722757646	2443.745004539974	2270.9626697170743	939.3123314493005
1	CC1G_03399T0	1356.3004103467983	5900.475626986755	5814.56487711407	5180.55770176567	4831.128941912088
1	CC1G_03400T0	5209.38997758212	585.3577009792408	875.9056684156166	1297.9236548013341	171.59352857381845
1	CC1G_03401T0	3541.6478322394055	4319.800229536215	3933.387054881844	4272.670269152094	969.2450451018414
1	CC1G_03403T0	5638.83922399242	8851.98447963701	9075.074059427086	9299.815303616579	6654.369747787629
10	CC1G_03404T0	264.91652021343884	80.19786806058414	84.59005861146825	93.84373998799452	74.1131446844504
1	CC1G_03405T0	3726.7524491421414	3593.419749290263	3202.356168477385	2455.424546747583	2580.541236751569
2	CC1G_03406T0	5219.553455872926	5892.861188004648	6546.239159717713	6157.4052795608295	5345.954209229719
1	CC1G_03407T0	9584.905925979412	9869.361959250435	8509.574475486064	8610.805823418463	16018.473894069895
1	CC1G_03408T0	1684.279922262598	8390.995544543423	8707.379654346067	7132.874635079655	6454.311161734537
1	CC1G_03409T0	5726.661218037451	5548.732042524674	5986.827775046384	5755.336514293308	8434.902661715012
1	CC1G_03411T0	6294.6163620048055	6305.320217123467	6592.601433012166	6387.152240423921	5034.079268664294
1	CC1G_03412T0	3219.7157925782453	5208.930051954439	4368.308266035182	3586.0241491386305	1158.2327607436941
1	CC1G_03413T0	6201.106631077749	8381.464103199996	9178.317309535776	9171.724253206761	4582.439001642133
1	CC1G_03414T0	4794.4537290119315	8781.183135236155	10234.802496077107	7980.051917314863	2543.184998029581
1	CC1G_03415T0	9369.577208551245	9920.282700724438	10138.798778844797	9821.97522137884	7168.385319343556
2	CC1G_03416T0	3554.4314191461235	4534.119219837953	5688.608648344222	6448.499495905267	4681.875858004985
1	CC1G_03419T0	7185.354451186628	8115.136187897881	7796.587388624369	7537.646217647607	8117.7093832532255
1	CC1G_03420T0	9487.457751773645	12316.72514123771	10676.031577471638	8432.158750742581	14738.068375310824
12	CC1G_03422T0	467.8316627767077	979.7560189362538	1055.5927647605808	1396.4761453091915	2231.660157186842
1	CC1G_03423T0	736.4929690209781	302.99250563677396	606.7318781980954	1148.614417500738	1621.8856020227772
10	CC1G_03424T0	1329.7442149169908	1992.3489575124381	1677.6894365572145	1043.7776133014477	1386.993554061903
1	CC1G_03425T0	8134.442609314972	8075.640509843256	7881.233077729066	8005.475282730407	4944.419347143544
2	CC1G_03428T0	6914.44016008025	7923.904769171488	8091.180691490642	8320.178901322835	8050.175666977049
5	CC1G_03429T0	5652.937941440078	5527.621620359418	5750.997708410225	5241.837835278042	3666.225314132288
2	CC1G_03430T0	10452.894410147977	9675.759631821113	9235.169146457572	9350.529410034524	9838.804782612675
1	CC1G_03431T0	13762.982887656812	13945.015800671052	15490.93164963678	15271.928604048027	14501.359267444222
1	CC1G_03433T0	6815.676959359523	7757.878672366224	7238.630324982813	6878.550431638624	6795.347622193058
8	CC1G_03434T0	1939.551123337034	2833.254047697049	2943.979819425343	2285.9846866816433	2077.8939337030424
1	CC1G_03436T0	8309.741799809193	9309.484425829472	8229.845397387	7981.792236951855	12172.014680462133
1	CC1G_03437T0	5336.505334659108	5545.518093756621	4977.003434262995	4983.102570276322	6500.190687878128
4	CC1G_03438T0	257.7871433611512	277.16365654032865	2865.0730648353815	3934.999846152426	411.67007172780325
1	CC1G_03439T0	3406.6519695994994	5212.697549469821	5507.381331280997	5644.1342839124945	4877.437835636699
